0x4059457092Cc3812d56676DF6A75fD21204Fbe2F,63600000000000000000
0x638f275d520e22f59659120b28b14b547849213c,19600000000000000000
0x5C2acAE2bfBf75B7a2f045DC7f4326bc4f0B048D,88000000000000000000
0x32B74B90407309F6637245292cd90347DE658A37,44000000000000000000
0xfaCEf700458D4Fc9746F7f3e0d37B462711fF09e,228000000000000000000
0x5F8e3BBCf96cA26a3F38A45945E59B3360BcDc41,20000000000000000000
0x8b9e84db89a5aD74Aa56E4814193C438faCE2f05,44000000000000000000
0x8Fac841807E21807F511dAf3C04a34cd78661F4c,78672000000000000000
0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,36000000000000000000
0x0342169DF11e4fe956Cb50C5797eC22a734C7665,72000000000000000000
0x111109a505EC831416de1e1425bcb6f30565a864,88000000000000000000
0x9FeCf056375A973308bB3D6fb6b1c230CfD21456,27876000000000000000
0x8bb18f1eeB8d170F4edfE2C5D008986171B4e572,44000000000000000000
0x3DDc27ee1dc4aF2f01201Fa1c8f834815b5fF2bC,44000000000000000000
0x87715066DAF3c2E0A05085A2F1B6087b90AEAf82,44000000000000000000
0xa1f4709c7f039346D191eeCeCb472E5c631A10d7,44000000000000000000
0xe61121DD5692C97f02504d2c01BE88339a7a73c9,36000000000000000000
0x51a6A1c238E87de059010c47E479D03F39d64eC3,6796000000000000000
0x6B00BCeA93BB4f1624818879D8b096577099cdD3,36000000000000000000
0x53Fd9Fe0837A281D02F91B61fD7ce2f7b60566bD,44000000000000000000
0xBA333F8ff556bF35D38E102a98dAF1c5F6d9D708,88000000000000000000
0x99F8Ded354c8147E4aE34da1AEE9F57Dbd08c644,36000000000000000000
0x7d4c4d5380Ca2F9C7A091bb622B80613da7Eae8C,72000000000000000000
0xa8b2756c61301d2894Cc41B01A8A57a39D202617,44000000000000000000
0x86219301a71c65a8F2C3E0FFCE65bCdaD7a01003,44000000000000000000
0x9DF712718352d875aB2c294611bE974251604061,6796000000000000000
0xFF959b44E0723cf6D6Bc3EA43B3B95B3A3028602,27600000000000000000
0xB7562F12E41C762CeCDA99d62Bd6EAC7b0C3B4c1,6796000000000000000
0x6C4952a4Aa6DB823fBA3B30D0FAD85683dc90eE1,72800000000000000000
0x607cb1C9c4d517bC2d18B8a4D9B3dB24D2845293,28800000000000000000
0x6439543a2fF1d78d25ABDc8DAa75bb004e210183,28800000000000000000
0xd9f22fadb01987622Dd6137c5f3BEadA5f480458,260800000000000000000
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,84800000000000000000
0xcD815B9302bC6a828294CE6aa7C353B206997A4e,28800000000000000000
0xD6a645bb31054cE8A6dA9459c5D0d579a246e918,28800000000000000000
0x354F38E5b57AB49F09A102cCB7E57E3Ba1bFaa5B,28800000000000000000
0xf91569595bcdaf780c3f1662f204e157949af8b2,13592000000000000000
0xB2E1cE58A231A6a07f569344b81c2D54D86f606F,28800000000000000000
0x7136fbDdD4DFfa2369A9283B6E90A040318011Ca,6796000000000000000
0x58024B6C1005dE40eAC2D4c06bC947ebf2a302Af,28800000000000000000
0x7C3c1e6842579037fa9cd4896c4e0bf8D0b8a4e2,28800000000000000000
0xb6ca5d1ed0ca4bf8444c9dee2d068a9f4c5e2e92,6796000000000000000
0x3fDDDE5ed6f20CB9E2a8215D5E851744D9c93d17,28800000000000000000
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,56000000000000000000
0x52d81d4a8b18D6BA0b2c01dd2f9927eAf755dd0a,79600000000000000000
0x0f1025f754b3eb32ab3105127b563084BFa03A6F,44000000000000000000
0x3F86f18322a888d9b3adef38f127c941bCcc014D,88000000000000000000
0x71871bab89fe7aa55e3da9540724a60f09c50216,88000000000000000000
0xB827037835778e750b3Ee18bC207C4830888140A,70672000000000000000
0x5b0D3243c78fB9d4AC035fB2384FFdf7A9eF6396,27600000000000000000
0x329b90Dd19E3Ca381E5c05E071C276401D3c03C6,44000000000000000000
0xFda1215797D29414E588B2e62fC390Ee2949aaAA,44000000000000000000
0x69eF61AFc3AA356e1ac97347119d75cBdAbEF534,88000000000000000000
0x0ddBdEF89e42fA1Bfa468CE1361cB6959F15302D,36000000000000000000
0x88cE2D4fB3cC542F0989d61A1c152fa137486d81,88000000000000000000
0xd7b85cCd957638F4a66710238BC9912b97baf465,6796000000000000000
0xFA6C97f0efFaB1Ce8D7CD80EB96DDF2ac6bf0e38,44000000000000000000
0x6f6B15bcce6B2feE40aF3C32a8547790ab2aA275,36000000000000000000
0xc2E4aF5c3E72D44be02Ef922823d43F96790bbd6,88000000000000000000
0x819845DE4BcaF60740a9818DFb51814435871210,176000000000000000000
0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,36000000000000000000
0x7376aF1BfBeA6eACf4D8D48A05cC84de3ABBB8bE,36000000000000000000
0x6030B9dEb2a4861bD0Ac7dFe228Dc12E0fa56c82,44000000000000000000
0x0982f8e5be6c541845E19FA90588A67734a9753B,44000000000000000000
0x6Dc43be93a8b5Fd37dC16f24872BaBc6dA5E5e3E,13592000000000000000
0xa160190ACA6b3df1521F8607b4fbd07f195f09C5,36000000000000000000
0xCED608Aa29bB92185D9b6340Adcbfa263DAe075b,20000000000000000000
0x77b467EC4CBB0BC7146BF15745f063728E679beE,44000000000000000000
0x6Cd68E8f04490Cd1A5A21cc97CC8BC15b47Dc9eb,44000000000000000000
0x37F146ABBDA35Fbe002a5881f01dE58af1171Ad3,44000000000000000000
0x12a0E25E62C1dBD32E505446062B26AECB65F028,19600000000000000000
